Falsevin,RA_GENDER,RA_MARITALSTATUS,RA_VEH_USE,RA_EXPOSURE_TIME,RA_DISTANCE_DRIVEN,RA_NBTRIP,RA_HOURS_DRIVEN,RA_ACCIDENT_IND
8845,2,0,2,0.504109589,2862.8,630,3780,0
8845,2,0,2,0.498630137,3324.7,675,4050,0
8845,2,0,2,0.504109589,3630.4,787,4722,0
8846,2,1,2,0.3287671233,4282.6,411,6987,0
8846,1,1,2,0.9835616438,9920.4,1177,16478,0
8849,1,1,2,1.002739726,10311.8,1460,18980,0
8849,1,1,1,0.6739726027,9703.6,1227,18405,0
8849,1,1,2,0.4136986301,4650.2,603,7839,0
8850,1,0,2,1.0438356164,11835.5,1140,17100,0
8850,1,0,2,1.002739726,10787.3,1252,16276,0
8851,1,1,2,0.495890411,7692,439,7902,0
8851,1,1,2,0.498630137,8297.3,441,7938,0
8851,1,1,2,0.504109589,6945.7,394,6304,0
8851,3,1,2,0.504109589,9023.7,446,8028,0
8853,1,1,2,0.501369863,2091.9,392,4704,0
8853,1,1,2,0.501369863,1930.1,339,4068,0
8853,1,1,2,0.495890411,1693.3,284,3692,0
8854,2,0,1,0.9123287671,11583.8,1946,27244,0
8854,2,0,1,0.6301369863,6310.9,1180,15340,0
8855,1,1,1,1.0465753425,19603.3,3266,32660,0
8855,1,1,1,0.4136986301,10897.6,1291,14201,0
8860,1,1,1,0.9917808219,20107.7,1857,24141,0
8860,1,1,1,1.002739726,15476.5,1773,23049,0
8860,1,1,1,0.5808219178,12072.6,1178,16492,0
8861,2,0,2,0.504109589,4050.4,813,7317,0
8861,2,0,2,0.495890411,3188,723,6507,0
8862,1,1,2,0.4767123288,1329.1,348,2436,0
8862,1,1,2,0.4849315068,1635.6,379,2653,0
8863,1,0,2,0.5452054795,3262.5,397,5161,0
8863,1,0,2,0.9123287671,6579.5,712,9968,0
8864,2,0,1,1.002739726,19781.7,2347,28164,0
8864,2,0,1,1.0356164384,25031.2,2747,35711,0
8865,1,0,2,1.0082191781,3179,734,8074,0
8865,1,0,2,1.002739726,5569.2,887,11531,1
8865,1,0,2,0.4547945205,1774.5,544,5440,0
8866,1,1,2,0.6630136986,18731.8,966,19320,0
8866,1,1,2,1.002739726,31589.1,1460,29200,0
8867,2,0,2,0.6630136986,13913.9,1000,14000,0
8867,2,0,2,0.9863013699,20078.4,1283,20528,0
8868,2,0,1,1.002739726,19572.7,1408,30976,0
8868,2,0,1,0.495890411,9599.7,490,12250,0
8870,1,1,1,0.6,7383.6,1217,12170,0
8870,1,1,1,0.9123287671,7232.9,1708,15372,0
8873,2,1,1,1,14769.1,1301,20816,0
8873,2,1,1,1.002739726,13944.8,1252,18780,0
8873,2,1,1,0.3287671233,6541,513,8721,0
8874,1,0,1,1.002739726,17244,1408,22528,1
8874,1,0,1,1,17463.7,1301,22117,0
8875,1,0,1,1.0054794521,12511.2,1569,18828,0
8875,2,0,1,0.4136986301,5909.8,646,8398,0
8877,2,0,2,1.002739726,3623.7,1148,9184,0
8877,1,0,2,0.4136986301,1636.4,538,4304,0
8878,2,1,2,0.7479452055,7362.7,1245,13695,0
8878,2,1,2,0.9452054795,17525,1524,27432,0
8879,3,0,1,0.4136986301,3574.5,495,5445,0
8879,1,0,1,1.002739726,8971.3,1200,13200,0
8879,1,0,1,0.4520547945,6943.5,847,11011,0
8880,1,0,1,0.504109589,3295.7,839,12585,0
8880,1,1,1,1,9448.3,2757,30327,0
8881,1,0,1,0.8219178082,19787.6,1411,23987,0
8881,2,0,1,0.3287671233,8700.5,667,10005,0
8883,2,1,1,0.9780821918,10733.3,1628,17908,0
8883,2,1,1,0.3287671233,2778.9,548,4932,0
8884,2,0,1,0.3479452055,10778.8,525,13125,0
8884,1,0,1,0.9232876712,24233.4,1489,29780,0
8889,1,0,2,1.002739726,24845.2,2660,31920,0
8889,1,0,2,0.4136986301,9659.1,1055,11605,0
8890,2,1,1,0.9506849315,15968.3,1582,26894,0
8890,2,1,1,1.002739726,21657.1,2190,32850,2
8891,1,1,2,0.495890411,6539.6,490,6860,0
8891,1,1,2,0.9506849315,12759.4,940,14100,0
8892,1,1,1,0.5808219178,15466.7,1360,20400,1
8892,1,1,1,1.0273972603,17685.1,2405,28860,1
8894,1,0,1,0.495890411,3869.9,929,6503,0
8894,1,0,1,0.5561643836,4379.5,984,6888,0
8895,1,0,1,0.2904109589,9816.9,544,9792,0
8895,1,0,1,1.002739726,30257.9,1825,29200,0
8895,1,0,1,0.5808219178,18525.9,1058,17986,0
8897,2,0,2,0.3452054795,8964.2,1006,12072,0
8897,2,0,2,0.495890411,12532.9,1238,14856,0
8898,2,0,1,0.495890411,8952.5,594,8910,0
8898,2,0,1,0.504109589,11032.3,839,10068,0
8898,1,1,1,0.504109589,10573.5,734,11010,0
8898,1,1,1,0.498630137,10712.9,778,10892,0
8899,1,0,1,0.402739726,4530,503,5030,0
8899,1,0,1,0.8273972603,14357.6,1377,16524,0
8901,1,0,2,0.8465753425,3115.6,837,6696,0
8901,1,0,2,1.002739726,5685.5,1356,10848,0
8901,1,1,2,0.3287671233,1203,377,2639,0
8904,1,1,1,0.7479452055,12687.2,2062,22682,0
8904,1,1,1,0.4904109589,7963.7,1046,14644,0
8905,1,1,1,0.4931506849,11108.9,847,16093,0
8905,1,1,1,0.4136986301,11803.9,667,14674,0
8906,2,0,2,1.002739726,13404.8,1148,16072,0
8906,2,0,2,0.3287671233,4961.8,411,5754,0
8908,2,1,1,1.0246575342,9026.7,1333,17329,0
8908,2,1,1,1.002739726,6439.9,1043,13559,0
8908,2,1,1,0.5808219178,8271.3,1058,15870,0
8910,1,1,2,0.3260273973,3943,357,4641,0
8910,1,1,2,1.002739726,12482.1,939,13146,0
8910,1,1,2,0.9863013699,18435.5,1078,19404,0
8911,1,1,1,0.9315068493,17304.8,2180,26160,1
8911,1,1,1,0.3287671233,7593.5,787,10231,0
8913,2,0,1,1.002739726,7735.7,678,9492,0
8913,2,0,1,0.9123287671,8006.5,617,12340,0
8913,2,0,2,0.3287671233,3698.6,325,5850,0
8915,1,0,1,0.5534246575,9129.4,1238,17332,1
8915,1,0,1,1.002739726,15804.9,2190,30660,0
8915,1,0,1,0.7479452055,10195,1362,19068,0
8917,1,1,1,0.895890411,23730.9,2796,44736,0
8917,1,1,1,0.495890411,16064.3,1548,24768,0
8918,1,0,2,0.3287671233,2526,719,5033,0
8918,1,0,2,0.504109589,2828,944,5664,0
8918,1,0,2,0.2849315068,1787.3,578,4046,0
8918,1,0,2,0.498630137,3573,1167,8169,0
8920,1,1,1,0.7643835616,18388.4,1312,28864,2
8920,1,1,1,1.0082191781,24955.3,2150,38700,0
8921,2,0,1,0.504109589,15796.9,761,14459,0
8921,2,0,1,0.498630137,13561.2,856,13696,0
8921,2,0,1,0.504109589,20092,1206,19296,0
8921,2,0,1,0.3205479452,11345,451,9922,0
8921,2,0,1,0.495890411,11664.5,723,11568,0
8922,2,1,1,0.504109589,10408.6,761,12937,0
8922,2,1,1,0.504109589,10112.9,787,12592,0
8922,2,1,1,0.504109589,12112.5,1023,15345,0
8922,2,1,1,0.495890411,8745.8,671,10736,0
8922,2,1,1,0.498630137,9276.3,778,11670,0
8925,1,0,2,0.7315068493,13420.7,2207,26484,0
8925,1,0,2,0.495890411,7364.2,1212,14544,0
8926,1,1,2,0.495890411,2636.1,336,4368,0
8926,1,1,2,0.504109589,4481.7,499,7485,0
8926,1,1,2,0.498630137,3635.2,389,5835,0
8926,1,1,2,0.504109589,4014.7,420,6300,0
8927,2,0,1,0.5808219178,8948.8,907,11791,0
8927,1,0,1,0.9342465753,13746.1,1507,18084,0
8929,1,1,1,0.4246575342,1211.9,332,2656,0
8929,1,0,1,0.4219178082,1242.7,308,2464,0
8929,1,0,1,0.4273972603,1830.7,489,3912,0
8929,1,1,1,0.4191780822,1607.9,415,3320,0
8933,2,1,1,0.3561643836,10297.5,927,22248,0
8933,2,1,1,0.5753424658,17579.5,1646,37858,0
8934,1,1,1,0.997260274,8798.4,934,13076,0
8934,1,1,1,0.4136986301,2445.1,323,3876,1
8936,2,0,1,0.4082191781,10782.3,1274,14014,0
8936,2,0,1,0.504109589,13151.9,1573,18876,0
8937,2,0,1,0.7671232877,35424,1676,31844,0
8937,2,0,1,0.495890411,21798,1058,21160,0
8938,2,0,1,0.5479452055,13060.8,1710,17100,1
8938,1,0,1,0.4136986301,13654.1,1291,12910,0
8939,1,1,1,0.4136986301,8537.9,474,13272,0
8939,1,1,1,0.6630136986,13832.5,828,23184,0
8941,1,0,1,0.8356164384,10563.3,1652,19824,0
8941,1,0,1,0.6630136986,11210.2,1552,18624,0
8942,2,0,1,0.397260274,4953.7,455,6370,0
8942,2,0,1,1.002739726,10032.9,1200,14400,0
8945,2,0,1,0.501369863,10362.7,887,15966,0
8945,2,0,1,0.495890411,12821.5,1006,20120,0
8945,2,0,1,0.501369863,8016.4,730,13870,0
8947,1,1,1,1.0109589041,10293.1,1630,21190,0
8947,2,1,1,0.4136986301,5097.5,753,9036,0
8949,2,0,1,1.002739726,28769.2,1669,35049,0
8949,2,0,1,0.6904109589,20914.4,1113,25599,0
8949,2,0,1,0.4136986301,7081,560,9520,0
8952,2,0,1,1.002739726,6053.8,1565,15650,0
8952,2,0,1,0.5205479452,3397.7,894,8046,0
8957,2,1,1,1.0273972603,14869,1550,23250,0
8957,1,1,1,0.4109589041,6979.8,449,8531,0
8958,1,0,1,0.9452054795,13842,689,13780,0
8958,2,0,1,0.3287671233,7749.8,377,7163,0
8960,2,0,1,0.5095890411,5971.2,557,7798,0
8960,2,0,1,0.504109589,9008.8,918,11016,0
8961,1,0,2,0.4082191781,12335,1189,14268,0
8961,1,0,2,0.8657534247,26410.8,2702,29722,0
8963,1,1,1,0.3397260274,6181.2,760,9120,0
8963,1,1,1,0.5671232877,12799.6,1593,17523,0
8964,2,0,1,0.9890410959,32859,3086,33946,0
8964,2,0,1,0.5808219178,19439.7,1782,21384,0
8965,1,1,2,1.002739726,10541.8,1669,23366,0
8965,1,1,2,0.295890411,2245,401,4812,0
8966,2,0,2,0.5123287671,24632.2,560,21840,0
8966,1,0,2,0.495890411,24559.9,490,21070,0
8967,2,0,2,0.501369863,7963.9,939,12207,0
8967,2,0,1,0.4849315068,7435.8,883,11479,0
8967,2,0,1,0.501369863,5200.9,757,9841,0
8968,1,0,1,0.8520547945,35663.9,1374,39846,0
8968,1,0,1,0.4136986301,15820.2,689,17225,0
8969,1,1,1,0.8547945205,16169.2,845,20280,0
8969,1,1,1,0.4547945205,7304.4,379,9096,0
8970,2,0,1,1.0273972603,15579.2,2031,30465,0
8970,2,0,1,0.495890411,7214.2,851,12765,0
8971,1,0,2,0.504109589,687.6,132,1584,0
8971,1,0,2,0.3945205479,631.6,103,1133,0
8972,2,1,1,0.6767123288,13760.2,915,15555,0
8972,2,1,1,1,15603.7,1665,21645,0
8973,2,0,1,0.797260274,19066.2,1203,26466,0
8973,2,0,1,1,11801.8,989,17802,0
8973,2,0,1,0.9068493151,9821,614,12894,0
8975,1,1,2,0.9671232877,6503.5,805,14490,0
8975,1,1,2,0.9178082192,7281.5,716,12888,0
8976,1,1,1,1.002739726,27964.8,2034,34578,0
8976,1,1,1,0.8767123288,17959.2,1778,26670,1
8977,2,1,2,1.002739726,22497.6,1617,30723,0
8977,2,1,2,0.6630136986,8482.8,483,10626,0
8978,1,1,1,1.002739726,30016.4,2973,62433,1
8978,1,1,1,0.9589041096,27883.5,2793,61446,0
8982,1,1,2,0.4712328767,3582.1,687,6870,0
8982,1,1,2,0.4136986301,3434.1,581,5810,0
8983,1,1,1,0.9589041096,18312.7,2045,30675,0
8983,1,1,1,0.8273972603,18004.7,1937,29055,0
8984,2,0,1,0.4904109589,12080.7,587,11740,0
8984,2,0,1,0.2876712329,5461.7,285,5415,0
8985,2,1,2,1.002739726,15371.2,2138,27794,0
8985,2,1,2,1,10973.9,1821,18210,0
8986,2,0,1,0.4246575342,5886.8,1325,9275,0
8986,2,0,1,0.4794520548,5360.7,1496,10472,0
8987,2,0,1,0.9424657534,20507.9,883,21192,0
8987,2,0,1,0.3287671233,8949.8,445,10235,0
8989,2,1,1,0.9534246575,13757.3,1488,25296,0
8989,2,0,1,1.002739726,8340.4,1721,18931,0
8990,2,1,1,1.002739726,17464.7,1669,23366,0
8990,2,1,1,0.2876712329,8143.8,704,10560,0
8991,1,0,1,0.6547945205,35074.8,1022,28616,0
8991,1,0,1,0.6630136986,43136.8,1242,36018,0
8993,2,0,1,0.3890410959,7165.9,466,7922,0
8993,1,0,1,0.3287671233,3414.1,411,4932,0
9001,2,1,1,1.002739726,18811,1617,21021,0
9001,2,1,1,1.0410958904,20758.6,1679,23506,0
9001,2,1,1,0.4136986301,7367.2,689,8268,0
9003,1,0,2,0.7369863014,12934.2,1572,31440,0
9003,1,0,2,0.7479452055,19203,1401,32223,0
9005,2,0,1,0.4219178082,13249.6,768,15360,0
9005,2,0,1,0.6630136986,12457.6,1069,16035,0
9006,2,1,1,0.4931506849,8454.4,1539,16929,0
9006,2,1,1,0.4136986301,10068.4,1291,12910,0
9007,2,0,2,0.4136986301,8433.5,667,11339,0
9007,2,0,2,0.7397260274,7868.9,770,10780,0
9008,1,1,1,0.997260274,11650,1349,20235,0
9008,1,1,1,0.3287671233,6038.3,496,8432,0
9008,1,1,1,1.002739726,11380.2,1356,20340,0
9011,1,1,1,0.997260274,13211.6,1349,18886,0
9011,1,0,1,0.9698630137,27957.6,1867,29872,0
9012,1,1,1,0.3863013699,13501.7,1025,19475,0
9012,1,1,1,0.9726027397,28554.4,2125,42500,0
9015,1,1,1,1.002739726,20248.5,1565,28170,1
9015,2,0,1,0.7643835616,13742.1,1789,25046,0
9016,1,1,1,1.0082191781,12143.8,1783,19613,0
9016,1,1,1,1.002739726,15499.2,2034,22374,1
9019,1,1,1,0.5808219178,6072.1,786,6288,0
9019,1,1,1,0.9890410959,10199.6,1492,11936,0
9022,1,0,1,1.002739726,11805.2,1669,30042,0
9022,1,0,1,0.4136986301,5364.2,796,12736,0
9022,1,0,1,0.2821917808,2609.1,426,6816,0
9023,1,1,1,0.895890411,11734.2,979,18601,1
9023,1,1,1,0.4136986301,2114.2,345,4485,0
9025,2,1,1,1.0356164384,18380.6,1885,24505,0
9025,2,1,1,0.9205479452,23327.9,1867,29872,0
9027,1,0,2,0.6082191781,6158.5,791,10283,0
9027,1,0,2,1,4646.6,989,9890,0
9027,1,0,2,0.997260274,5673.2,1038,11418,0
9029,2,0,1,0.504109589,13936.2,761,18264,0
9029,2,0,1,0.4931506849,13994.5,821,18883,0
9029,2,0,1,0.498630137,13416.3,727,18175,0
9029,2,0,1,0.495890411,13337.5,774,17802,0
9029,1,0,1,0.4136986301,11710.4,624,14976,0
9031,1,1,1,0.8273972603,16795.6,1334,22678,0
9031,2,0,1,0.4520547945,5047,776,9312,0
9031,1,1,1,1,16315,1561,23415,0
9032,1,1,1,1.002739726,20981.2,2034,26442,0
9032,1,1,1,0.8575342466,15886.9,1606,19272,0
9033,2,0,2,1.002739726,7343.9,1669,16690,0
9033,2,0,2,0.5479452055,6494.6,1169,12859,0
9038,1,0,2,0.4136986301,10716,1291,21947,0
9038,2,0,2,0.6739726027,14209.2,1788,30396,0
9039,1,0,1,0.402739726,10666.3,608,10336,0
9039,1,0,1,0.501369863,13977.6,887,13305,0
9039,2,0,1,0.501369863,7924.4,574,8036,0
9040,2,0,1,0.2767123288,7964.4,519,8304,0
9040,2,0,1,1,32730.4,1821,29136,0
9040,2,0,1,0.3452054795,10674.9,665,10640,0
9042,2,0,1,0.6876712329,11839.6,1431,15741,0
9042,2,0,1,1.002739726,20951.5,2243,26916,0
9043,2,0,1,1.002739726,26265.1,1252,35056,0
9043,2,0,1,0.3287671233,7268.2,411,10686,0
9043,2,0,1,0.4109589041,10055.4,492,14268,0
9045,2,0,1,0.495890411,4427.4,697,8364,0
9045,2,0,1,0.3397260274,2487.5,495,5445,0
9045,2,0,1,0.501369863,4027.7,704,7744,0
9048,2,1,1,1,20267.9,2445,31785,0
9048,2,1,1,0.5260273973,10857.8,1313,14443,0
9048,2,1,1,0.9123287671,19321.1,2515,32695,1
9051,1,1,1,0.9068493151,15256.8,2405,36075,0
9051,1,1,1,0.5808219178,11628.4,1480,23680,0
9053,2,0,1,0.501369863,7189.9,1043,10430,0
9053,1,0,1,0.501369863,7908.1,1122,11220,0
9053,2,1,1,0.3643835616,6040.4,777,7770,0
9055,1,1,2,0.4767123288,701.4,174,1740,0
9055,1,1,2,0.4191780822,591.4,109,981,0
9058,1,0,1,0.6630136986,11003,1449,23184,0
9058,1,1,1,0.6904109589,12949,1580,26860,0
9059,2,1,1,0.495890411,8582.2,826,12390,0
9059,1,1,1,0.3068493151,4989.7,479,6706,0
9059,1,1,1,0.501369863,7362.3,652,9780,0
9059,1,1,1,0.501369863,10076,861,12915,0
9060,2,0,2,0.504109589,3511.7,813,7317,0
9060,2,0,2,0.3753424658,2391.1,547,5470,0
9061,2,0,1,0.3287671233,11268.8,582,11640,0
9061,2,0,1,0.498630137,11085,675,12825,0
9062,2,1,1,0.5095890411,5174.7,875,7875,0
9062,2,1,1,1.0109589041,8577.3,1472,13248,0
9063,1,0,2,0.495890411,8197.3,903,12642,0
9063,1,0,2,0.504109589,18905.2,813,14634,0
9063,2,0,2,0.498630137,5370.1,286,5434,1
9063,2,0,2,0.5726027397,5763,268,5092,0
9064,2,1,1,1.002739726,19370.4,1721,22373,0
9064,2,1,1,0.2821917808,3029.1,793,5551,0
9064,2,1,1,0.3561643836,12508.3,797,11955,0
9065,2,1,1,1,25697.4,1977,35586,0
9065,2,1,1,0.4136986301,8702,710,12070,0
9066,2,1,1,0.7479452055,12214.5,895,15215,0
9066,2,1,1,0.3808219178,5669.8,476,7140,0
9068,2,1,1,0.9397260274,6308.8,1173,14076,0
9068,2,1,1,0.9068493151,4355.4,944,10384,0
9076,2,1,2,0.7479452055,13718.9,1128,24816,0
9076,2,1,2,0.9698630137,14409.2,2018,30270,0
9079,2,1,2,0.9369863014,8521.1,683,11611,1
9079,2,1,2,1.002739726,7058.1,939,11268,0
9080,1,0,1,0.5808219178,9381.5,1450,10150,0
9080,1,0,1,0.6821917808,10424.1,1349,13490,0
9082,1,1,1,0.9315068493,11472.7,1357,16284,0
9082,1,1,1,1.002739726,11799,1565,17215,0
9083,2,0,1,0.5506849315,13614.9,659,14498,0
9083,2,0,1,0.3287671233,7365.3,360,7920,0
9086,1,0,1,1.0602739726,12542.9,1379,16548,0
9086,1,0,1,1.002739726,8140.8,835,10020,0
9086,2,0,1,0.3287671233,1269.7,257,2056,0
9088,1,1,1,0.7479452055,12971.2,778,14782,0
9088,1,1,1,1.002739726,19825,1148,21812,1
9089,1,1,2,1.0109589041,7834.1,2682,16092,0
9089,1,1,2,1.002739726,4996.8,1669,11683,0
9089,1,1,2,0.495890411,2291,697,4879,0
9093,2,1,1,0.4410958904,16627.1,597,16716,0
9093,2,1,1,1,37461.6,1197,35910,0
9093,2,1,1,1.002739726,31531.6,1095,29565,0
9097,2,0,1,0.4575342466,15610.6,714,18564,0
9097,2,0,1,1.002739726,13923.8,783,16443,1
9100,2,0,1,1.002739726,2000.7,313,3443,0
9100,2,0,1,0.3890410959,2076,263,3156,0
9102,1,0,2,1,28467.4,2029,36522,0
9102,1,0,2,0.9123287671,23875.4,1803,30651,0
9104,2,0,2,0.9808219178,10664,766,10724,0
9104,2,0,2,0.6630136986,12829,897,12558,0
9105,2,1,1,1.002739726,9561.4,1252,13772,0
9105,2,1,1,0.8301369863,10044.5,1209,14508,0
9105,2,1,1,0.3917808219,2000.6,408,3264,0
9106,2,1,1,1.002739726,24483,1304,24776,0
9106,2,1,1,0.9726027397,23349.1,1315,24985,0
9109,1,1,1,0.7835616438,4613.3,1019,10190,0
9109,1,1,1,1.002739726,6589.9,1565,14085,0
9110,2,0,2,0.504109589,12560.5,1128,13536,0
9110,2,0,2,0.504109589,14040.4,1154,15002,0
9110,2,0,2,0.498630137,14283.8,908,14528,0
9111,1,1,1,0.5808219178,17625.5,1299,24681,0
9111,1,1,1,0.8493150685,25601.5,1988,33796,0
9113,1,1,1,0.9150684932,14318.4,1095,15330,0
9113,1,1,1,0.4931506849,12184.3,744,11160,0
9114,1,1,1,0.5808219178,17169.2,1813,23569,0
9114,1,1,1,1.002739726,24213.1,3129,46935,0
9114,1,1,1,0.8520547945,14919.5,2260,24860,0
9115,1,0,1,0.3616438356,1358.4,602,4816,0
9115,1,0,1,0.504109589,2216.9,1101,6606,0
9116,1,1,1,0.8109589041,22752,2067,33072,1
9116,1,1,1,0.5808219178,7951.3,695,10425,0
9117,2,1,1,1.0219178082,31974.8,1807,48789,0
9117,2,1,1,0.3424657534,9195.9,606,13332,0
9118,1,0,2,0.997260274,16690.4,882,14994,0
9118,1,0,2,0.6328767123,9047.7,725,10150,0
9119,2,0,2,0.997260274,15764.8,1297,18158,0
9119,2,0,2,1.002739726,15634.4,1148,16072,0
9120,1,0,1,1.002739726,2903.7,730,5840,0
9120,1,0,1,1.0136986301,2905.4,791,6328,0
9121,1,1,1,0.9561643836,13784.4,1542,26214,0
9121,1,1,1,0.3232876712,3473.3,286,5434,0
9123,2,0,1,0.498630137,9965.3,1323,19845,0
9123,2,0,1,0.4356164384,7071,975,11700,0
9123,2,0,1,0.3287671233,5914.2,770,10010,0
9125,1,0,2,1.002739726,13826.1,1930,27020,0
9125,2,0,2,0.3287671233,5031.8,821,10673,0
9126,1,0,2,0.504109589,7285,603,7839,0
9126,1,0,2,0.3452054795,5906.9,413,6195,0
9126,1,0,2,0.5753424658,7032.3,539,7546,0
9126,1,0,2,0.498630137,4951.1,467,5604,0
9127,1,0,1,0.9506849315,9118.6,1434,12906,0
9127,1,0,1,0.6630136986,9321,1035,12420,0
9128,2,0,2,0.504109589,3663.2,577,5193,0
9128,2,0,2,0.3753424658,2107.2,332,2988,0
9129,1,1,1,0.9890410959,10379.8,1595,17545,0
9129,1,1,1,0.3287671233,5190.8,565,7345,0
9130,1,1,1,0.9808219178,27312.7,1837,42251,0
9130,1,1,1,0.3287671233,9451.7,633,13926,0
9132,2,0,1,0.4410958904,5988.7,689,8957,0
9132,2,0,1,0.6739726027,9615.1,1297,15564,0
9134,2,0,1,0.8383561644,18134.8,1178,17670,0
9134,2,0,1,0.4931506849,13192.5,513,11799,0
9137,1,1,2,1.0246575342,6701.9,1226,15938,0
9137,1,1,2,0.5808219178,4211.2,786,10218,0
9139,1,0,2,0.498630137,5931.4,415,7055,0
9139,1,0,2,0.504109589,5575,446,6690,0
9140,2,1,1,0.3287671233,3311.2,360,7200,0
9140,1,1,1,0.8876712329,10689.5,1201,19216,0
9141,2,0,1,0.504109589,8079.5,1049,11539,1
9141,2,0,1,0.4273972603,5741.1,667,7337,0
9141,2,0,1,0.495890411,4707,619,7428,0
9141,2,0,1,0.498630137,7080.1,1115,11150,0
9142,1,1,1,0.5808219178,6805.8,1420,17040,0
9142,1,1,1,1.002739726,15513.5,3129,34419,0
9142,1,1,1,0.9123287671,12930.9,2847,28470,0
9143,1,0,1,0.8493150685,7785.9,1414,16968,0
9143,1,0,1,0.9369863014,12049.4,2290,27480,0
9144,2,0,2,0.4109589041,895.6,321,2568,0
9144,2,0,2,0.4191780822,1344.5,415,3320,0
9144,2,0,2,0.4109589041,1038,342,3078,0
9146,2,0,1,0.9863013699,1854.6,411,4110,0
9146,2,0,1,0.5808219178,1433.5,272,2720,0
9151,1,1,1,0.4767123288,7084.5,1091,14183,0
9151,1,1,1,0.3424657534,4840,837,10044,1
9153,2,0,1,1,17911.1,885,21240,0
9153,2,0,1,0.9123287671,17813.9,854,20496,0
9153,2,0,1,0.3698630137,6992.1,308,8316,0
9154,2,0,1,0.8904109589,7802,973,12649,0
9154,2,0,1,0.4136986301,7399.2,560,8960,0
9157,2,1,1,1.002739726,11459.3,1252,17528,0
9157,2,1,1,0.3287671233,2705.6,223,4460,0
9158,1,0,1,0.9835616438,21342.4,1433,27227,0
9158,1,0,2,1,14131.3,1457,20398,0
9159,1,0,1,0.3506849315,4633.2,730,6570,0
9159,1,0,1,1.002739726,12461.1,1825,18250,0
9160,1,0,1,1.002739726,36313.3,1982,39640,0
9160,1,0,1,0.9726027397,34856.6,1619,37237,0
9163,1,0,1,0.5753424658,5681.6,778,11670,1
9163,1,1,1,0.3589041096,6849.5,784,14112,0
9163,1,1,1,0.6,9750.4,1373,21968,0
9165,2,0,1,0.5780821918,25606.4,1083,20577,0
9165,2,0,1,0.9835616438,29221.6,2251,31514,0
9166,2,0,1,0.4136986301,4396.7,753,8283,0
9166,1,0,1,0.9698630137,9095.3,1513,16643,0
9167,2,0,2,0.9205479452,6607.3,1006,13078,0
9167,1,0,2,0.4136986301,3347.6,495,6435,0
9167,2,0,2,0.9835616438,6083.3,1279,14069,0
9168,2,0,2,1.0410958904,18127.3,2870,37310,0
9168,2,0,1,0.3315068493,3792.2,587,8218,0
9170,1,1,1,0.8328767123,10838.9,1040,18720,0
9170,1,1,1,0.2794520548,3519.3,422,5908,0
9170,1,1,1,0.4164383562,5568.4,585,9360,0
9175,2,0,2,0.3068493151,5105.3,367,5872,0
9175,2,0,2,1.002739726,16956.6,1200,19200,0
9175,2,0,2,0.4136986301,7451.1,474,7584,0
9177,2,0,1,0.6547945205,8213.9,954,10494,1
9177,2,0,1,1.002739726,9292,1304,14344,0
9179,2,0,1,0.6712328767,11196.4,768,13824,0
9179,2,0,1,0.6602739726,14962.7,962,18278,0
9181,2,1,1,0.3342465753,9520.1,1043,14602,0
9181,2,1,1,1.0273972603,29229.2,3206,48090,0
9181,2,1,1,0.8712328767,23781.5,2447,39152,0
9183,2,0,2,0.4410958904,2067.5,345,3795,0
9183,2,0,2,0.997260274,6522.3,934,11208,0
9185,2,0,1,1.0164383562,5995.3,1586,11102,0
9185,2,0,1,0.4630136986,3154.5,747,5229,0
9186,2,0,0,1.0109589041,13514.3,1472,16192,0
9186,3,0,0,0.3287671233,5199,530,6360,0
9187,1,1,1,0.501369863,7944.2,418,7524,0
9187,1,1,1,0.501369863,10649.9,626,11268,0
9187,1,1,1,0.504109589,6542.2,420,6720,0
9188,1,0,2,1.002739726,9604.5,1095,15330,0
9188,1,0,2,0.7232876712,6572.3,866,11258,0
9188,2,0,2,0.4136986301,3909.3,302,4832,0
9190,2,0,2,0.504109589,11125.9,866,11258,0
9190,2,0,2,0.504109589,7860.1,551,7714,0
9190,2,0,2,0.498630137,9588.3,727,9451,0
9190,2,0,2,0.495890411,9851,826,10738,0
9190,3,0,2,0.3287671233,8854.1,565,8475,0
9191,1,0,1,1.0109589041,10278.4,1998,19980,0
9191,1,0,1,0.997260274,11884.2,1867,20537,0
9192,2,0,2,0.495890411,9899.7,568,10792,0
9192,2,0,2,0.501369863,10551.1,652,11084,0
9192,2,0,2,0.501369863,9735.6,626,10642,0
9192,2,0,2,0.4520547945,9086.2,494,9880,0
9193,2,1,1,0.5698630137,10583.7,1541,15410,0
9193,2,1,1,0.501369863,8600.8,1069,11759,0
9194,2,0,1,0.3945205479,5634.7,965,12545,0
9194,2,0,1,0.997260274,5348.1,1556,21784,0
9195,2,0,1,0.9150684932,14068.7,1571,20423,0
9195,2,0,1,1.002739726,14153.4,1825,23725,0
9195,2,0,1,0.3260273973,6278,628,8792,0
9195,2,0,1,0.3561643836,6051.2,538,7532,0
9196,1,0,1,1.002739726,14234.2,2295,20655,0
9196,1,0,1,1.0356164384,12906.2,2155,17240,0
9196,2,0,1,0.495890411,7573.5,1238,9904,0
9197,1,1,1,0.301369863,5535.6,533,7995,0
9197,1,1,1,1.002739726,17568.1,2295,27540,0
9197,1,1,1,0.4136986301,6344.1,861,9471,0
